Country,Action taken on climate change,Better transport and roads,Support for people who can't work,Access to clean water and sanitation,Better healthcare,A good education,A responsive government we can trust,Phone and internet access,Reliable energy at home,Affordable and nutritious food,Protecting forests rivers and oceans,Protection against crime and violence,Political freedoms,Freedom from discrimination and persecution,Equality between men and women,Better job opportunities
Malta,0.064262295082,0.0340983606557,0.0327868852459,0.0813114754098,0.0701639344262,0.106229508197,0.0950819672131,0.0275409836066,0.0373770491803,0.0819672131148,0.0655737704918,0.0786885245902,0.0340983606557,0.0675409836066,0.0662295081967,0.0570491803279
Mauritania,0.048048048048,0.042042042042,0.0500500500501,0.0740740740741,0.0820820820821,0.129129129129,0.0840840840841,0.039039039039,0.036036036036,0.0720720720721,0.04004004004,0.0710710710711,0.041041041041,0.0620620620621,0.047047047047,0.0820820820821
Mauritius,0.0478764478764,0.0287258687259,0.0293436293436,0.0707335907336,0.0816988416988,0.119073359073,0.0903474903475,0.0389189189189,0.024555984556,0.0860231660232,0.0596138996139,0.0991505791506,0.0219305019305,0.0523552123552,0.0572972972973,0.0923552123552
Mexico,0.0412882449355,0.0409026423396,0.0591016858528,0.0515198294605,0.100380400021,0.11814041618,0.0732919488189,0.035727960429,0.0391226622843,0.0714171857219,0.0497823443851,0.0690636108754,0.0322724015653,0.0494347774194,0.0476759574158,0.120877932296
Micronesia (Federated States of),0.0622222222222,0.0377777777778,0.0488888888889,0.0488888888889,0.0844444444444,0.102222222222,0.0844444444444,0.0422222222222,0.0333333333333,0.0711111111111,0.0688888888889,0.0977777777778,0.0244444444444,0.0422222222222,0.0555555555556,0.0955555555556
Mongolia,0.0548644458729,0.0722199115212,0.061141150225,0.0560366015049,0.117858358226,0.0908231557455,0.0807653041933,0.0373577343366,0.0458275040647,0.0730895753772,0.0708208870571,0.0563012818089,0.0230649979204,0.0313457102885,0.0341059477445,0.0943774341135
Montenegro,0.0487444608567,0.0295420974889,0.0324963072378,0.0487444608567,0.082717872969,0.10635155096,0.0974889217134,0.0354505169867,0.0428360413589,0.0620384047267,0.0709010339734,0.0738552437223,0.0590841949778,0.0605612998523,0.0502215657312,0.0989660265879
Morocco,0.0236640928124,0.0732664899543,0.076746955553,0.101521263109,0.0778494871499,0.0514386692789,0.0492451308056,0.0208021205486,0.017609772963,0.0332296108486,0.0552725596404,0.129265106988,0.0242787445738,0.0644001382966,0.100553186585,0.100856670892
Mozambique,0.0290801186944,0.0588526211672,0.0512363996044,0.0743818001978,0.0905044510386,0.106824925816,0.07784371909,0.0401582591494,0.0384767556874,0.0561819980218,0.0498516320475,0.0900098911968,0.0411473788328,0.0596439169139,0.0532146389713,0.0825914935707
Myanmar,0.0336507936508,0.0425396825397,0.0304761904762,0.0596825396825,0.113650793651,0.131428571429,0.0965079365079,0.0546031746032,0.0349206349206,0.0336507936508,0.064126984127,0.0552380952381,0.0546031746032,0.0673015873016,0.0463492063492,0.0812698412698
Namibia,0.0284510010537,0.0300316122234,0.0603266596417,0.0748155953635,0.0982613277134,0.125922023182,0.0856164383562,0.0329293993678,0.0284510010537,0.0666491043203,0.0331928345627,0.0935194942044,0.0339831401475,0.0576923076923,0.0648050579557,0.0853530031612
Nepal,0.0225635223056,0.0575236700667,0.0621883510547,0.0669084979283,0.100387706541,0.13201990116,0.0679845361111,0.039031343772,0.0357311235724,0.0499914027877,0.0460644180797,0.0694543820823,0.0306171689103,0.0432578442629,0.0712292904249,0.10504684094
Netherlands,0.0799711165268,0.00929686794837,0.0255889520715,0.0963083310768,0.0635436411228,0.107636068237,0.0847098113548,0.0201733008394,0.0191804314469,0.0768119866414,0.0981135481542,0.0659355537503,0.0605650329452,0.0807383337846,0.0759545085297,0.03547251557
New Zealand,0.0747520976354,0.011089596902,0.0239394472804,0.104324356041,0.0609047702869,0.0931174089069,0.0904183535762,0.0167224080268,0.0205949656751,0.105849909054,0.103092178607,0.0767470515754,0.0471161180543,0.0807369594555,0.0609634454028,0.0296309335211
Nicaragua,0.0259530663875,0.0338044142022,0.0502922446131,0.0568786530577,0.0958300619384,0.121245165605,0.0539416673936,0.0735264183314,0.0274070196865,0.0800110500451,0.0408706272355,0.0861903515659,0.0318561167815,0.0479659193347,0.0572566809154,0.116970542906
Niger,0.0580865603645,0.0353075170843,0.0398633257403,0.0945330296128,0.100227790433,0.133257403189,0.0956719817768,0.0421412300683,0.0410022779043,0.0911161731207,0.0387243735763,0.0728929384966,0.0261958997722,0.0353075170843,0.0375854214123,0.0580865603645
Nigeria,0.0262390402257,0.076951593439,0.0528805689283,0.060403926069,0.107643438362,0.127702697997,0.0684143981066,0.0457761778555,0.0591260733441,0.0644810416922,0.0293002035511,0.0415382036367,0.0685734534941,0.0345145216698,0.0310974423794,0.105357219249
Norway,0.0850059031877,0.0218417945691,0.0315230224321,0.0951593860685,0.0638724911452,0.108854781582,0.0907910271547,0.0249114521842,0.0214876033058,0.0663518299882,0.0687131050767,0.0724911452184,0.0708382526564,0.0760330578512,0.0721369539551,0.0299881936246
Oman,0.0291053921569,0.0416666666667,0.0594362745098,0.0419730392157,0.0765931372549,0.0983455882353,0.100490196078,0.031862745098,0.0232843137255,0.0435049019608,0.031556372549,0.093443627451,0.0759803921569,0.0830269607843,0.0680147058824,0.101715686275
Pakistan,0.0214731466182,0.034165858721,0.0670822465896,0.0543758790676,0.0922969780557,0.134519534077,0.0961887725144,0.0427756004971,0.0370403244528,0.0666247900479,0.0315713290819,0.0719435758081,0.0298985402357,0.0560759787522,0.0540549767175,0.109912468763
Palau,0.0757575757576,0.0151515151515,0.00757575757576,0.106060606061,0.0909090909091,0.0757575757576,0.0833333333333,0.0454545454545,0.0681818181818,0.106060606061,0.121212121212,0.0606060606061,0.0454545454545,0.0454545454545,0.00757575757576,0.0454545454545
Panama,0.0622295487327,0.0294663094993,0.0187512878632,0.0820111271379,0.0861322893056,0.130022666392,0.0886049866062,0.0203997527303,0.024520914898,0.0951988460746,0.0902534514733,0.0840717082217,0.0241087986812,0.0496600041212,0.0562538635895,0.0583144446734
Papua New Guinea,0.0395299145299,0.0555555555556,0.0213675213675,0.0641025641026,0.105769230769,0.120726495726,0.102564102564,0.0288461538462,0.0181623931624,0.0480769230769,0.0641025641026,0.0950854700855,0.0277777777778,0.0523504273504,0.082264957265,0.0737179487179
Paraguay,0.0170044459842,0.126970379352,0.0234713320631,0.0546220913448,0.117125700098,0.127172469542,0.0617529880478,0.0143484034875,0.0135977827819,0.0334892314799,0.0606847970437,0.0595588659853,0.031843639933,0.0701830359721,0.0731855187944,0.11498931809
Peru,0.0437097378503,0.0357811914575,0.048368967476,0.0675255925259,0.0969192279336,0.126451854627,0.0775571375047,0.0340226495365,0.0251997244347,0.0656401455178,0.0679788249798,0.0949793930311,0.0188665562794,0.0547142218301,0.0604551662457,0.0818296087697
Philippines,0.0360660806573,0.0263262511595,0.0503429606305,0.061695052154,0.122749616654,0.144835397828,0.0911322433474,0.0251588598689,0.0313365683744,0.0824336006765,0.061679276596,0.0747635243859,0.0157219210843,0.0338638127631,0.0238936601188,0.118001173702
Poland,0.0400935125658,0.0395090590298,0.0317942723553,0.0673290473407,0.0939801285798,0.106604324956,0.085447106955,0.0363530099357,0.0305084745763,0.0572764465225,0.0737580362361,0.0861484511981,0.045821157218,0.0736411455289,0.0528345996493,0.0789012273524
Portugal,0.0558779919509,0.00953187883923,0.0402033467486,0.091167125609,0.0990468121161,0.119466214785,0.109807244228,0.0120313492904,0.0202499470451,0.070790086846,0.0757890277484,0.0771446727388,0.0342723999153,0.0682482524889,0.0523194238509,0.0640542257996
Qatar,0.0413496526629,0.0423420443268,0.0572279192855,0.0651670525968,0.100231558055,0.118094608005,0.0830301025471,0.0453192193186,0.0337413165729,0.0654978498181,0.0529275554085,0.0737677803506,0.0367184915647,0.0525967581872,0.0459808137612,0.0860072775389
Korea (Republic of),0.0266860620268,0.0339924616235,0.0627767806842,0.0695738776592,0.0831959786023,0.0710494599125,0.119614604427,0.0216767567888,0.0358133929148,0.0568814284194,0.0690977145917,0.120148325668,0.0384715339951,0.0843453978752,0.0469796784766,0.0596965463352
Moldova (Republic of),0.0438066465257,0.0659617321249,0.0443101711984,0.0589123867069,0.112286002014,0.10775427996,0.101711983887,0.0226586102719,0.0302114803625,0.0558912386707,0.063947633434,0.0840886203424,0.0297079556898,0.0599194360524,0.0327291037261,0.0861027190332
Romania,0.0458439453577,0.0452651076638,0.0346144940959,0.0614725630933,0.0979393378097,0.125607779579,0.0938874739523,0.0282472794628,0.0239638805279,0.0678397777263,0.0764065755962,0.0797638342209,0.0344987265571,0.0599675850891,0.0380875202593,0.086594119009
Russian Federation,0.0247909744788,0.0547482565994,0.0305049472416,0.0675088539195,0.108839315053,0.123863594874,0.0993647084596,0.0462777027274,0.0277118551243,0.0717623863595,0.0877542078937,0.0918616963014,0.0461316586951,0.0573587936763,0.0221986929059,0.0393223556902
Rwanda,0.0236413402761,0.0403286832696,0.0501295435173,0.0663639764937,0.08399089679,0.0973165784758,0.0599951051961,0.0674442090813,0.0524672343514,0.0771550499467,0.0414989352395,0.0762042202212,0.041355466849,0.0732898427193,0.0616351458173,0.0871837717559
Saint Kitts and Nevis,0.0368421052632,0.0315789473684,0.0263157894737,0.0684210526316,0.110526315789,0.105263157895,0.105263157895,0.0263157894737,0.0210526315789,0.0789473684211,0.0736842105263,0.0894736842105,0.0315789473684,0.0789473684211,0.0315789473684,0.0842105263158
Saint Lucia,0.0574712643678,0.0229885057471,0.0344827586207,0.0545977011494,0.0919540229885,0.103448275862,0.0804597701149,0.0229885057471,0.0201149425287,0.0862068965517,0.0689655172414,0.103448275862,0.0258620689655,0.066091954023,0.0632183908046,0.0977011494253
Saint Vincent and the Grenadines,0.0578512396694,0.0454545454545,0.0330578512397,0.0619834710744,0.111570247934,0.107438016529,0.0826446280992,0.0165289256198,0.0165289256198,0.0702479338843,0.0578512396694,0.103305785124,0.0206611570248,0.0495867768595,0.0661157024793,0.099173553719
Samoa,0.0592734225621,0.0133843212237,0.0554493307839,0.0803059273423,0.108986615679,0.131931166348,0.0669216061185,0.0133843212237,0.019120458891,0.0726577437859,0.057361376673,0.074569789675,0.0267686424474,0.0516252390057,0.0803059273423,0.0879541108987
Sao Tome and Principe,0.0444444444444,0.0111111111111,0.05,0.0944444444444,0.1,0.116666666667,0.0888888888889,0.0388888888889,0.0222222222222,0.0611111111111,0.0611111111111,0.0777777777778,0.0166666666667,0.0666666666667,0.05,0.1
Saudi Arabia,0.0272422464376,0.05581167924,0.0645431684828,0.0620983514948,0.09709416038,0.113998323554,0.0822157027103,0.042469963677,0.0312936574462,0.0681056160939,0.0306649902207,0.07530036323,0.0532970103381,0.0604219055602,0.0460324112881,0.0894104498463
Senegal,0.0590585572241,0.0405092328844,0.00900120775699,0.139750396889,0.0925871066244,0.135618196872,0.0900272694817,0.00527159340367,0.0155717096218,0.0754886098641,0.051728459768,0.0607144756132,0.0186480717666,0.0836466665147,0.0204862930976,0.101892152618
Serbia,0.0318381313695,0.0426244141933,0.058915420665,0.0435914602395,0.109276203228,0.114929703191,0.103325150636,0.0256639143048,0.0300528155918,0.0578739864614,0.0583203154058,0.0927620322845,0.0316893550547,0.0485754667857,0.0354831510823,0.115078479506
Seychelles,0.0563063063063,0.0135135135135,0.0247747747748,0.0675675675676,0.0968468468468,0.11036036036,0.128378378378,0.0225225225225,0.0202702702703,0.0675675675676,0.0765765765766,0.0945945945946,0.0382882882883,0.0630630630631,0.0518018018018,0.0675675675676
Sierra Leone,0.0186358553858,0.0659709280656,0.0462169213567,0.0838613492359,0.122623928438,0.133432724562,0.0782705926202,0.0327991054789,0.0398807305255,0.0573984345881,0.0201267238166,0.0592620201267,0.0354081252329,0.0465896384644,0.0469623555721,0.11256056653
Singapore,0.0537512179279,0.030204611887,0.037836960052,0.0865540759987,0.0709645988957,0.109126339721,0.100682039623,0.0324780772978,0.0245209483599,0.074050016239,0.0623579084118,0.088989931796,0.0367002273465,0.0732380643066,0.0553751217928,0.0631698603443
Slovakia,0.038307187158,0.0368478657424,0.0324699014958,0.0726012404232,0.0970448741335,0.116016052536,0.0839109813937,0.0233491426487,0.0277271068953,0.0806275082087,0.0693177672382,0.0806275082087,0.0452389638818,0.0565487048522,0.0463334549435,0.0930317402408
Slovenia,0.046584938704,0.0196147110333,0.0364273204904,0.0903677758319,0.0746059544658,0.109632224168,0.0963222416813,0.0227670753065,0.0276707530648,0.0816112084063,0.0805604203152,0.0700525394046,0.0371278458844,0.0626970227671,0.0535901926445,0.0903677758319
Solomon Islands,0.0480349344978,0.0414847161572,0.0305676855895,0.0851528384279,0.0938864628821,0.122270742358,0.0938864628821,0.0218340611354,0.0240174672489,0.0502183406114,0.0764192139738,0.0786026200873,0.0262008733624,0.0480349344978,0.0720524017467,0.0873362445415
South Africa,0.0325080167368,0.0487203023114,0.048803747899,0.0809064574964,0.091396759927,0.117729803188,0.0812998438375,0.0346179980211,0.0339146709264,0.0630729433643,0.0394936044918,0.0994432987233,0.0275608854769,0.0549787213752,0.051009095569,0.0945438506562
South Sudan,0.0481927710843,0.0461847389558,0.0481927710843,0.0923694779116,0.10843373494,0.120481927711,0.0803212851406,0.0281124497992,0.0220883534137,0.0622489959839,0.0522088353414,0.0682730923695,0.0401606425703,0.0722891566265,0.0562248995984,0.0542168674699
Spain,0.0546799942765,0.00670468714867,0.0449806831422,0.080711759776,0.0904723942683,0.135545062448,0.109329326874,0.0118149669876,0.0174158336911,0.0882647533779,0.0662087855931,0.0582776312831,0.0418940741195,0.0495390527585,0.0726068559514,0.0715541383046
Sri Lanka,0.0543087773768,0.0521827637448,0.0565457134592,0.0728796952289,0.0838065981152,0.10580856087,0.0776488398319,0.0434558227907,0.0493823624451,0.0660043259756,0.0574867316179,0.0614658792388,0.049910936563,0.0520681959557,0.0541850962408,0.0628597005458
Sudan,0.0168896290799,0.0612769500914,0.0690248185225,0.0754149997285,0.108234825582,0.128962183885,0.0813164135334,0.0233160152785,0.0253434948679,0.0756322296845,0.0270994370124,0.0675766188157,0.0492387900291,0.0465958255643,0.0373816549302,0.106696113394
Suriname,0.0585009140768,0.036563071298,0.0347349177331,0.0603290676417,0.0932358318099,0.111517367459,0.091407678245,0.0402193784278,0.0402193784278,0.0804387568556,0.073126142596,0.0877513711152,0.0219378427788,0.0438756855576,0.0511882998172,0.0749542961609
Swaziland,0.036292989418,0.0477017195767,0.0582837301587,0.0843253968254,0.103009259259,0.122271825397,0.0757275132275,0.0331514550265,0.0297619047619,0.0661375661376,0.0296792328042,0.0848214285714,0.0294312169312,0.0486111111111,0.0494378306878,0.101355820106
Sweden,0.0972387369534,0.0106134672128,0.0257189412956,0.107940282732,0.0634165675783,0.1077641256,0.0786541595103,0.0177918703484,0.0177478310653,0.0637688818426,0.0801955344167,0.0565024001409,0.0658387281455,0.0808120843793,0.0936715550271,0.0323248337517
Switzerland,0.0758744855967,0.0111454046639,0.0252057613169,0.0981652949246,0.0634430727023,0.123799725652,0.0859053497942,0.0178326474623,0.0177469135802,0.0781893004115,0.0821330589849,0.0675582990398,0.0580418381344,0.0808470507545,0.0756172839506,0.0384945130316
Syrian Arab Republic,0.0271226415094,0.0363600628931,0.0650550314465,0.0483490566038,0.0693789308176,0.110455974843,0.0776336477987,0.0509040880503,0.0538522012579,0.0680031446541,0.0377358490566,0.0854952830189,0.061713836478,0.0727201257862,0.0406839622642,0.094536163522
Tajikistan,0.0296072507553,0.0549848942598,0.0441087613293,0.0682779456193,0.101510574018,0.123262839879,0.105740181269,0.031419939577,0.0561933534743,0.0513595166163,0.0368580060423,0.0706948640483,0.0459214501511,0.0495468277946,0.0435045317221,0.0870090634441
Thailand,0.0387760047077,0.0613913023411,0.0493036565244,0.0629443732909,0.0845304441137,0.116277245088,0.0913173410871,0.0611143803293,0.0428744504829,0.0685151210957,0.05925900285,0.0669758962466,0.0355221710686,0.0430959880924,0.0500467305895,0.0680558920927
The former Yugoslav Republic of Macedonia,0.0601503759398,0.0386680988185,0.0327604726101,0.0542427497315,0.0955961331901,0.115467239527,0.0912996777658,0.0241675617615,0.0273899033298,0.0580021482277,0.06283566058,0.0553168635875,0.062298603652,0.061761546724,0.0547798066595,0.105263157895
Timor-Leste,0.027027027027,0.049786628734,0.0369843527738,0.0924608819346,0.102418207681,0.145092460882,0.0711237553343,0.0384068278805,0.0241820768137,0.0739687055477,0.0483641536273,0.072546230441,0.0312944523471,0.0554765291607,0.0554765291607,0.0753911806543
Togo,0.0438667749797,0.0446791226645,0.0500947738966,0.0844841592201,0.105875981587,0.126184673707,0.0728405090712,0.0517194692662,0.0343893853236,0.0676956404008,0.0433252098565,0.0601137286759,0.0398050365556,0.0387219063092,0.0435959924181,0.0926076360682
Tonga,0.0492424242424,0.0378787878788,0.0492424242424,0.0833333333333,0.0795454545455,0.117424242424,0.0795454545455,0.0416666666667,0.0340909090909,0.0606060606061,0.0681818181818,0.0757575757576,0.0416666666667,0.0416666666667,0.0416666666667,0.0984848484848
Trinidad and Tobago,0.0471986417657,0.0281833616299,0.0329371816638,0.0689303904924,0.108319185059,0.0988115449915,0.100848896435,0.0217317487267,0.0173174872666,0.0896434634975,0.0682512733447,0.10662139219,0.0312393887946,0.0668930390492,0.0404074702886,0.0726655348048
Tunisia,0.024954223203,0.0364571106625,0.0525846283863,0.0523733508615,0.0918352974318,0.123879055355,0.0756608291469,0.0586647260435,0.0273252265365,0.0750035212921,0.0326541152167,0.0875158458144,0.0409408892436,0.0541105216207,0.0530541339969,0.112986525189
Turkey,0.0448701698475,0.0264730380618,0.0324122695832,0.0533444392134,0.0894868359106,0.117589541158,0.0985767573244,0.028464853511,0.0260384601456,0.0591388114294,0.0768840763409,0.0745663274545,0.0613117010104,0.0760511353348,0.0656936949987,0.0690978886756
Turkmenistan,0.0420650095602,0.0172084130019,0.0420650095602,0.0592734225621,0.126195028681,0.137667304015,0.103250478011,0.0497131931166,0.0305927342256,0.0401529636711,0.0592734225621,0.0650095602294,0.0516252390057,0.0516252390057,0.0497131931166,0.074569789675
Uganda,0.0376853877948,0.0593848772186,0.0395696571845,0.0885606613178,0.111293459762,0.108740578653,0.0730002431315,0.0461342086069,0.0336737174812,0.0575006078288,0.047836129346,0.0682591782154,0.0426695842451,0.0511184050571,0.0472283005106,0.087345003647
Ukraine,0.0254330154206,0.0704032866256,0.046561917976,0.0682824798023,0.100219580589,0.100215413974,0.101415398974,0.0409078219856,0.038028691308,0.0665575013646,0.0619075594888,0.0879655670971,0.0370162039641,0.0423703037045,0.0244288613059,0.08828639642
United Arab Emirates,0.0329004329004,0.0352092352092,0.0523328523329,0.0714766714767,0.0954304954305,0.117171717172,0.0837902837903,0.046657046657,0.0349206349206,0.0697450697451,0.0512746512747,0.0816738816739,0.0358826358826,0.0558922558923,0.0547378547379,0.0809042809043
United Kingdom,0.0625939836228,0.0218932844915,0.0289843711026,0.0935595829443,0.073554879309,0.104335183905,0.0899392090766,0.0216509760043,0.0302244204195,0.090758781901,0.0724502376761,0.0794486769244,0.0444992410043,0.076982831731,0.0618385512803,0.0472857886072
Tanzania (United Republic of),0.0258832835296,0.0337713130603,0.0402003867112,0.0679117595359,0.1011996836,0.128831956407,0.0649499033222,0.0594129020918,0.0311390402531,0.0766742837054,0.0413824925294,0.0767094392688,0.0351599578133,0.0517753559501,0.0570442960098,0.107953946212
United States,0.0631318232875,0.0181456011766,0.0247072703618,0.0873178773162,0.0793582170361,0.112433231784,0.0927037794245,0.0226143241562,0.0264850625056,0.0898189076275,0.0704934989374,0.0673783222491,0.0489377691941,0.0738268592069,0.0690429821655,0.0536044735715
Uruguay,0.0655151876117,0.0183442525313,0.0302561048243,0.0873138773079,0.075282906492,0.121024419297,0.0692078618225,0.0212030970816,0.0257296009529,0.0969624776653,0.0814770696843,0.0925550923169,0.034187016081,0.0575342465753,0.0599166170339,0.0634901727219
Uzbekistan,0.0396615547329,0.0423056583818,0.0475938656795,0.0692755156002,0.103648863035,0.126388154416,0.0898995240613,0.0407191961925,0.041776837652,0.0470650449498,0.0481226864093,0.0856689582232,0.0364886303543,0.0523532522475,0.0412480169223,0.0877842411423
Vanuatu,0.0583333333333,0.05,0.025,0.0916666666667,0.0958333333333,0.1375,0.075,0.025,0.0208333333333,0.0666666666667,0.0458333333333,0.0625,0.0416666666667,0.0416666666667,0.0791666666667,0.0833333333333
Venezuela (Bolivarian Republic of),0.0394796277893,0.0310777848044,0.0240310777848,0.0589484144909,0.088400036137,0.126253500768,0.0997831782456,0.0178426235432,0.0189267323155,0.0778751468064,0.0607552624447,0.122188092872,0.0603938928539,0.0533471858343,0.0379438070286,0.0827536362815
Viet Nam,0.0665262946809,0.0607610166942,0.0437158469945,0.0536922845541,0.096004411691,0.123677746027,0.0843735900135,0.0291271870457,0.0249160274728,0.0463728881536,0.0748984809746,0.0796611019201,0.0331879480624,0.0518373690279,0.0557978643405,0.0754499423472
Yemen,0.0175479889544,0.039539771048,0.0629843001804,0.0661394915508,0.0761110096858,0.102728741141,0.100804843964,0.0588757563577,0.0393162715036,0.0872548770793,0.0221702542573,0.0730966312151,0.0413908057363,0.050689778539,0.0569575899381,0.10439188885
Zambia,0.0243226971704,0.0563515954244,0.071478025286,0.0819987959061,0.13865141481,0.152618904275,0.0574051776039,0.0240066225166,0.0359723058399,0.0638320288983,0.0230583985551,0.0401565322095,0.0282661047562,0.0290788681517,0.0306893437688,0.142113184828
Zimbabwe,0.0267817737543,0.0510877404493,0.0414643860537,0.0908621190756,0.103413384428,0.107999009677,0.0830687090281,0.0334126309218,0.0418626680589,0.0639942302931,0.0337678554129,0.0764809093747,0.0492900892367,0.0534666681019,0.040786230207,0.102261595927
